bid_id,bid_number,bid_year,buyer_org,department,product_category,category_family,quantity,bid_type,evaluation_type,bid_start_date,bid_end_date,b_status,b_buyer_status,procurement_class,classification_status,classification_method,classification_confidence,pdf_review_status,bid_document_url,technical_spec_url,atc_url,boq_url,corrigendum_urls,eligibility_urls,catalogue_urls,other_document_urls,documents
1390959,GEM/2019/B/353087,2019,Ministry of Coal,Materials Management,OEM Cartridge/ Consumable,,12,2,0,2019-10-09 23:31:39+05:30,2019-10-14 16:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1390959,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1423352""]","[{""document_id"": 8003, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1390959"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8004, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1423352"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1390980,GEM/2019/B/353105,2019,Ministry of Coal,Materials Management,OEM Cartridge/ Consumable,,12,2,0,2019-10-09 23:36:03+05:30,2019-10-14 17:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1390980,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1423363""]","[{""document_id"": 8031, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1390980"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8032, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1423363"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1390988,GEM/2019/B/353112,2019,,Basic Education Department Uttar Pradesh,school sweaters,,93610,2,0,2019-10-01 17:25:27+05:30,2019-10-05 16:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1390988,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1414639""]","[{""document_id"": 7617, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1390988"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7618, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1414639"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1390993,GEM/2019/B/353116,2019,Ministry of Coal,Materials Management,OEM Cartridge/ Consumable,,12,2,0,2019-10-09 23:41:17+05:30,2019-10-14 19:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1390993,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1423374""]","[{""document_id"": 8083, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1390993"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8084, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1423374"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1390999,GEM/2019/B/353121,2019,Ministry of Railways,NA,Molded Case Circuit Breakers (MCCB),,25,2,0,2019-11-14 18:02:09+05:30,2019-11-18 17:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1390999,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1469751""]","[{""document_id"": 10495, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1390999"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 10496, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1469751"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391081,GEM/2019/B/353196,2019,,Basic Education Department Uttar Pradesh,school sweaters,,140715,2,0,2019-09-25 23:33:50+05:30,2019-10-01 00:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391081,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1407763""]","[{""document_id"": 7385, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391081"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7386, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1407763"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391102,GEM/2019/B/353213,2019,Ministry of Defence,Department of Defence,Multifunction Machines MFM,,3,2,0,2019-10-12 21:32:41+05:30,2019-10-16 21:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391102,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1427691""]","[{""document_id"": 8395, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391102"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8396, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1427691"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391104,GEM/2019/B/353214,2019,Ministry of Home Affairs,Central Armed Police Forces,medical cold storage chilling units-cold box,,8,2,0,2019-09-24 16:28:57+05:30,2019-09-28 15:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391104,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1404701""]","[{""document_id"": 7153, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391104"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7154, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1404701"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391125,GEM/2019/B/353233,2019,,Police Department Haryana,Multifunction Machines MFM,,24,2,0,2019-10-07 23:35:38+05:30,2019-10-11 23:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391125,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1421724""]","[{""document_id"": 7929, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391125"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7930, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1421724"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391137,GEM/2019/B/353244,2019,Ministry of Defence,Department of Defence,Line Intractive UPS with AVR,,1,2,0,2019-09-25 22:50:18+05:30,2019-09-30 22:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391137,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1407670""]","[{""document_id"": 7361, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391137"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7362, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1407670"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391141,GEM/2019/B/353248,2019,Ministry of Railways,NA,personal safety kit reflective luminous garments,,25,2,0,2019-11-14 18:10:01+05:30,2019-11-18 17:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391141,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1469791""]","[{""document_id"": 10489, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391141"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 10490, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1469791"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391154,GEM/2019/B/353260,2019,,Police Department Haryana,scanners,,19,2,0,2019-10-07 23:35:09+05:30,2019-10-11 23:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391154,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1421723""]","[{""document_id"": 7931, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391154"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7932, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1421723"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391158,GEM/2019/B/353264,2019,Ministry of Railways,NA,miniature circuit breakers,,400,2,0,2019-11-14 18:04:30+05:30,2019-11-18 17:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391158,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1469765""]","[{""document_id"": 10491, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391158"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 10492, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1469765"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391178,GEM/2019/B/353279,2019,Ministry of Home Affairs,Central Armed Police Forces,Plastic Moulded Chair,,17,2,0,2019-09-27 22:30:29+05:30,2019-10-01 21:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391178,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1411036""]","[{""document_id"": 7457, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391178"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7458, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1411036"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391183,GEM/2019/B/353284,2019,Ministry of Railways,NA,OEM Ribbon Cartridge,,12,2,0,2019-10-15 21:53:44+05:30,2019-10-19 21:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391183,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1431139""]","[{""document_id"": 8621, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391183"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8622, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1431139"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391186,GEM/2019/B/353287,2019,,Police Department Haryana,scanners,,58,2,0,2019-10-07 23:33:46+05:30,2019-10-11 23:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391186,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1421721""]","[{""document_id"": 7933, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391186"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7934, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1421721"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391252,GEM/2019/B/353345,2019,Ministry of Shipping,NA,Desktop Computers,,3,2,0,2019-10-14 21:07:35+05:30,2019-10-19 20:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391252,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1429181""]","[{""document_id"": 8615, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391252"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8616, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1429181"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391302,GEM/2019/B/353394,2019,,Governors Office(Raj Bhavan),Plain Copier Paper,,310,2,0,2019-09-24 21:08:20+05:30,2019-09-28 21:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391302,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1405626""]","[{""document_id"": 7205, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391302"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7206, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1405626"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391352,GEM/2019/B/353439,2019,Ministry of Electronics and Information Technology,NA,Desktop Computers,,3,2,0,2019-10-09 18:21:34+05:30,2019-10-14 17:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391352,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1422573""]","[{""document_id"": 8035, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391352"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8036, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1422573"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391359,GEM/2019/B/353445,2019,,Public Works Department West Bengal,Desktop Computers,,20,2,0,2019-09-26 20:05:25+05:30,2019-09-30 20:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391359,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1408881""]","[{""document_id"": 7325, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391359"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7326, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1408881"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391376,GEM/2019/B/353461,2019,Ministry of Water Resources River Development and Ganga Rejuvenation,NA,steel tubes used for water wells,,172,2,0,2019-10-18 15:35:39+05:30,2019-10-23 16:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391376,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1435284""]","[{""document_id"": 8911, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391376"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8912, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1435284"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391547,GEM/2019/B/353610,2019,Ministry of Railways,NA, chairs-office,,3,2,0,2019-10-25 19:00:34+05:30,2019-10-29 18:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391547,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1445764""]","[{""document_id"": 9359, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391547"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 9360, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1445764"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391576,GEM/2019/B/353637,2019,Ministry of Electronics and Information Technology,NA,Multifunction Machines MFM,,10,2,0,2019-10-04 22:28:23+05:30,2019-10-08 21:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391576,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1419303""]","[{""document_id"": 7807, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391576"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7808, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1419303"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391623,GEM/2019/B/353679,2019,Ministry of Water Resources River Development and Ganga Rejuvenation,NA,Desktop Computers,,7,2,0,2019-10-17 18:21:58+05:30,2019-10-21 17:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391623,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1434018""]","[{""document_id"": 8701, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391623"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8702, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1434018"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391666,GEM/2019/B/353718,2019,Ministry of Health and Family Welfare,Department of Health and Family Welfare,medical staff shoe cover,,100000,2,0,2019-09-24 22:50:41+05:30,2019-09-28 22:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391666,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1405898""]","[{""document_id"": 7219, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391666"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7220, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1405898"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391704,GEM/2019/B/353751,2019,Ministry of Home Affairs,Central Armed Police Forces,Air Conditioner,,9,2,0,2019-10-11 20:58:57+05:30,2019-10-15 20:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391704,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1426333""]","[{""document_id"": 8263, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391704"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8264, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1426333"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391751,GEM/2019/B/353789,2019,Ministry of Home Affairs,Department of Border Management,common and special proofed tarpaulins  in square mtrs,,420,2,0,2019-10-29 22:46:47+05:30,2019-11-02 22:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391751,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1448854""]","[{""document_id"": 9587, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391751"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 9588, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1448854"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391757,GEM/2019/B/353795,2019,Ministry of Human Resource Development,Department of School Education and Literacy,waste containers or rigid liners- Dust bin or Garbage Bin or Household Bin,,10,2,0,2019-10-03 20:24:32+05:30,2019-10-07 19:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391757,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1417318""]","[{""document_id"": 7731, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391757"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7732, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1417318"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391799,GEM/2019/B/353835,2019,,Health and Family Welfare Department Odisha,Polyester or Polyamide Mosquito Nets - BIS Specification,,500000,2,0,2019-10-19 23:11:11+05:30,2019-10-23 23:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391799,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1437816""]","[{""document_id"": 8955, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391799"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8956, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1437816"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391804,GEM/2019/B/353839,2019,Ministry of Home Affairs,Central Armed Police Forces,synthetic web equipment improved version,,13000,2,0,2019-10-07 18:44:27+05:30,2019-10-11 21:00:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391804,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1421154""]","[{""document_id"": 7915, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391804"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7916, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1421154"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391861,GEM/2019/B/353891,2019,Ministry of Home Affairs,Central Armed Police Forces,automotive vehicles pneumatic tyres,,10,2,0,2019-10-03 16:14:05+05:30,2019-10-07 15:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391861,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1416599""]","[{""document_id"": 7687, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391861"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7688, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1416599"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391906,GEM/2019/B/353931,2019,Ministry of Home Affairs,Central Armed Police Forces,diesel generators- DG Sets,,2,2,0,2019-10-10 15:50:09+05:30,2019-10-15 02:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391906,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1423673""]","[{""document_id"": 8189, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391906"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 8190, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1423673"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1391956,GEM/2019/B/353975,2019,Ministry of Defence,Department of Defence,Security and Protective Software including Antivirus,,2,2,0,2019-09-27 01:35:55+05:30,2019-10-01 01:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1391956,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1409657""]","[{""document_id"": 7391, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1391956"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7392, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1409657"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
